_id,comment,topic,polarity,confidence,related_text,review_id
680af0fa90094dcb8b8847fd,同事推荐过来买的，学院已经有三个老师买同款了。主要喜欢可以直接夹的无线，比戴有线耳麦方便很多，唯一的bug就是比有线难的充电🔋,Charging,差评,0.8,唯一的bug就是比有线难的充电🔋,02756dd1-a3e7-418a-8afd-84ee70495b6c
680af0fc90094dcb8b8847ff,- 小巧精致，方便好用，不错！,Size,好评,0.9,小巧精致,13d2595c-562b-480c-b14f-1de9d96b7902
680af0fc90094dcb8b8847ff,- 小巧精致，方便好用，不错！,Convenience,好评,0.8,方便好用,13d2595c-562b-480c-b14f-1de9d96b7902
680af0fc90094dcb8b884800,无意刷到的小蜜蜂，被颜值吸引，重要的是还是领夹，用了一段时间，收音效果也很好，比起头戴的舒服太多了，小小的领夹很精致，好喜欢，颜值也好高，电池也很耐用,Design,好评,0.95,被颜值吸引，小小的领夹很精致，颜值也好高,bd1159d9-7f4c-44f9-a2d8-2a9e2ffcb359
680af0fc90094dcb8b884800,无意刷到的小蜜蜂，被颜值吸引，重要的是还是领夹，用了一段时间，收音效果也很好，比起头戴的舒服太多了，小小的领夹很精致，好喜欢，颜值也好高，电池也很耐用,Sound Quality,好评,0.85,收音效果很好,bd1159d9-7f4c-44f9-a2d8-2a9e2ffcb359
680af0fc90094dcb8b884800,无意刷到的小蜜蜂，被颜值吸引，重要的是还是领夹，用了一段时间，收音效果也很好，比起头戴的舒服太多了，小小的领夹很精致，好喜欢，颜值也好高，电池也很耐用,Comfort,好评,0.8,比起头戴的舒服太多了,bd1159d9-7f4c-44f9-a2d8-2a9e2ffcb359
680af0fc90094dcb8b884800,无意刷到的小蜜蜂，被颜值吸引，重要的是还是领夹，用了一段时间，收音效果也很好，比起头戴的舒服太多了，小小的领夹很精致，好喜欢，颜值也好高，电池也很耐用,Battery Life,好评,0.75,电池也很耐用,bd1159d9-7f4c-44f9-a2d8-2a9e2ffcb359
680af0fd90094dcb8b884801,- 颜色较清新，声音也比较大，充电器tpc接口，充电方便,Color,好评,0.9,颜色较清新,a62b5e20-a05a-4673-bbbd-bdcb583a82fb
680af0fd90094dcb8b884801,- 颜色较清新，声音也比较大，充电器tpc接口，充电方便,Sound Quality,好评,0.8,声音也比较大,a62b5e20-a05a-4673-bbbd-bdcb583a82fb
680af0fd90094dcb8b884801,- 颜色较清新，声音也比较大，充电器tpc接口，充电方便,Charging Convenience,好评,0.9,充电器tpc接口，充电方便,a62b5e20-a05a-4673-bbbd-bdcb583a82fb
680af0fe90094dcb8b884802,外观太漂亮了，上课使用体验感也很好,外观设计,好评,0.9,外观太漂亮了,cd94b842-84b1-4117-84eb-fb5abb8cd1a5
680af0fe90094dcb8b884802,外观太漂亮了，上课使用体验感也很好,使用体验,好评,0.8,上课使用体验感也很好,cd94b842-84b1-4117-84eb-fb5abb8cd1a5
680af10090094dcb8b884803,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢,Product Quality,好评,0.9,品质一级棒，包装也不错,ff5a7a01-946c-4aa3-9980-4e5961ea1cad
680af10090094dcb8b884803,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢,Customer Service,好评,0.8,客服态度也很OK,ff5a7a01-946c-4aa3-9980-4e5961ea1cad
680af10090094dcb8b884803,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢,Shopping Experience,好评,0.7,整个购物过程非常顺利,ff5a7a01-946c-4aa3-9980-4e5961ea1cad
680af10090094dcb8b884803,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢,Price and Affordability,好评,0.8,价格合理，很实惠,ff5a7a01-946c-4aa3-9980-4e5961ea1cad
680af10190094dcb8b884804,好看，粉粉嫩嫩的，几天很有质感，也很卡哇伊，让人心情愉悦，音质也不错，比较好安装，感觉还可以利用蓝牙连接。,外观设计,好评,0.9,好看，粉粉嫩嫩的，几天很有质感，也很卡哇伊,30857ceb-93c3-42e3-b8ee-3916d5ab2bca
680af10190094dcb8b884804,好看，粉粉嫩嫩的，几天很有质感，也很卡哇伊，让人心情愉悦，音质也不错，比较好安装，感觉还可以利用蓝牙连接。,音质表现,好评,0.9,音质也不错,30857ceb-93c3-42e3-b8ee-3916d5ab2bca
680af10190094dcb8b884804,好看，粉粉嫩嫩的，几天很有质感，也很卡哇伊，让人心情愉悦，音质也不错，比较好安装，感觉还可以利用蓝牙连接。,安装便捷性,好评,0.8,比较好安装,30857ceb-93c3-42e3-b8ee-3916d5ab2bca
680af10190094dcb8b884804,好看，粉粉嫩嫩的，几天很有质感，也很卡哇伊，让人心情愉悦，音质也不错，比较好安装，感觉还可以利用蓝牙连接。,连接方式,好评,0.7,感觉还可以利用蓝牙连接,30857ceb-93c3-42e3-b8ee-3916d5ab2bca
680af10290094dcb8b884805,这个扩音器小巧美观，不啸叫，声音也还大，非常满意。,外观设计,好评,0.9,小巧美观,f0821379-309c-4a24-a2c5-4b5122c2e4b2
680af10290094dcb8b884805,这个扩音器小巧美观，不啸叫，声音也还大，非常满意。,噪音控制,好评,0.8,不啸叫,f0821379-309c-4a24-a2c5-4b5122c2e4b2
680af10290094dcb8b884805,这个扩音器小巧美观，不啸叫，声音也还大，非常满意。,音质,好评,0.8,声音也还大,f0821379-309c-4a24-a2c5-4b5122c2e4b2
680af10290094dcb8b884806,颜值很高，背起来像小包，声音很大，上课不累了,颜值,好评,0.9,颜值很高,30661986-7a1e-455f-939a-1dd6d343a2bb
680af10290094dcb8b884806,颜值很高，背起来像小包，声音很大，上课不累了,便携性,好评,0.8,背起来像小包,30661986-7a1e-455f-939a-1dd6d343a2bb
680af10290094dcb8b884806,颜值很高，背起来像小包，声音很大，上课不累了,音质,好评,0.7,声音很大,30661986-7a1e-455f-939a-1dd6d343a2bb
680af10290094dcb8b884806,颜值很高，背起来像小包，声音很大，上课不累了,使用舒适度,中评,0.6,上课不累了,30661986-7a1e-455f-939a-1dd6d343a2bb
680af10390094dcb8b884807,太好看了！！颜值超高，很喜欢。,外观设计,好评,0.9,太好看了！！颜值超高,e40a2115-928d-42dd-835b-b030b10a012c
680af10490094dcb8b884808,发货速度快，小蜜蜂外观漂亮，音质清晰，值得购买！,发货速度,好评,0.9,发货速度快,3f24ecda-256c-496f-90df-2e06bd0b5643
680af10490094dcb8b884808,发货速度快，小蜜蜂外观漂亮，音质清晰，值得购买！,外观设计,好评,0.8,小蜜蜂外观漂亮,3f24ecda-256c-496f-90df-2e06bd0b5643
680af10490094dcb8b884808,发货速度快，小蜜蜂外观漂亮，音质清晰，值得购买！,音质表现,好评,0.85,音质清晰,3f24ecda-256c-496f-90df-2e06bd0b5643
680af10590094dcb8b884809,外形外观：外观很漂亮，肉粉不扎眼 音质音效：目前还行！！！,外形外观,好评,0.8,外观很漂亮，肉粉不扎眼,a5158441-8618-4097-afe6-c2792a0e8003
680af10590094dcb8b884809,外形外观：外观很漂亮，肉粉不扎眼 音质音效：目前还行！！！,音质音效,中评,0.6,目前还行！！！,a5158441-8618-4097-afe6-c2792a0e8003
680af10590094dcb8b88480a,包装很好看，声音很大，比我100多买的声音都大,包装,好评,0.8,包装很好看,ebc2f9a6-2a50-40b7-8506-50961a8acd26
680af10590094dcb8b88480a,包装很好看，声音很大，比我100多买的声音都大,音质,好评,0.9,声音很大，比我100多买的声音都大,ebc2f9a6-2a50-40b7-8506-50961a8acd26
680af10690094dcb8b88480b,机体小巧，颜值很高，声音发出来也很洪亮，很实用,外形设计,好评,0.9,机体小巧，颜值很高,2fdee4e4-9578-4f8f-84e0-9b35408eb860
680af10690094dcb8b88480b,机体小巧，颜值很高，声音发出来也很洪亮，很实用,音质表现,好评,0.8,声音发出来也很洪亮,2fdee4e4-9578-4f8f-84e0-9b35408eb860
680af10690094dcb8b88480b,机体小巧，颜值很高，声音发出来也很洪亮，很实用,实用性,好评,0.7,很实用,2fdee4e4-9578-4f8f-84e0-9b35408eb860
680af10890094dcb8b88480c,- 颜值很高，试用了声音够大,外观设计,好评,0.9,颜值很高,22d35a74-3ee9-4653-876e-13fc69316c9f
680af10890094dcb8b88480c,- 颜值很高，试用了声音够大,音质表现,好评,0.8,试用了声音够大,22d35a74-3ee9-4653-876e-13fc69316c9f
680af10890094dcb8b88480d,买到了物美价廉的好物，质量出色。物流迅速，商家服务周到，售后放心。,价格,好评,0.9,买到了物美价廉的好物,00cb0e90-5c0e-4493-a7de-33bf81ecb06e
680af10890094dcb8b88480d,买到了物美价廉的好物，质量出色。物流迅速，商家服务周到，售后放心。,质量,好评,0.8,质量出色,00cb0e90-5c0e-4493-a7de-33bf81ecb06e
680af10890094dcb8b88480d,买到了物美价廉的好物，质量出色。物流迅速，商家服务周到，售后放心。,物流,好评,0.7,物流迅速,00cb0e90-5c0e-4493-a7de-33bf81ecb06e
680af10890094dcb8b88480d,买到了物美价廉的好物，质量出色。物流迅速，商家服务周到，售后放心。,客户服务,好评,0.8,商家服务周到，售后放心,00cb0e90-5c0e-4493-a7de-33bf81ecb06e
680af10990094dcb8b88480e,声音很响亮，外观也很漂亮。👍👍,Sound Quality,好评,0.9,声音很响亮,ab081177-1b26-47ab-8abd-85e7429639a1
680af10990094dcb8b88480e,声音很响亮，外观也很漂亮。👍👍,Design,好评,0.8,外观也很漂亮,ab081177-1b26-47ab-8abd-85e7429639a1
680af10b90094dcb8b88480f,音质音效：还挺接近原来人声的，我刚用有点不习惯，过几天应该就好了。做工质感：原来的小蜜蜂突然失踪了，只好买新的，这款没有做功课，完全是是被颜值吸引买的！到手也太好看了，买了嫩绿色，好了非常适合即将到来的春天啊哇咔咔。外形外观：真的很可爱，小小一个，还亮亮的，背上心情都好了。,音质音效,中评,0.7,还挺接近原来人声的，我刚用有点不习惯，过几天应该就好了。,bed5af42-8b18-4652-aa54-0d9aa4da1dd7
680af10b90094dcb8b88480f,音质音效：还挺接近原来人声的，我刚用有点不习惯，过几天应该就好了。做工质感：原来的小蜜蜂突然失踪了，只好买新的，这款没有做功课，完全是是被颜值吸引买的！到手也太好看了，买了嫩绿色，好了非常适合即将到来的春天啊哇咔咔。外形外观：真的很可爱，小小一个，还亮亮的，背上心情都好了。,做工质感,好评,0.8,原来的小蜜蜂突然失踪了，只好买新的，这款没有做功课，完全是是被颜值吸引买的！到手也太好看了，买了嫩绿色，好了非常适合即将到来的春天啊哇咔咔。,bed5af42-8b18-4652-aa54-0d9aa4da1dd7
680af10b90094dcb8b88480f,音质音效：还挺接近原来人声的，我刚用有点不习惯，过几天应该就好了。做工质感：原来的小蜜蜂突然失踪了，只好买新的，这款没有做功课，完全是是被颜值吸引买的！到手也太好看了，买了嫩绿色，好了非常适合即将到来的春天啊哇咔咔。外形外观：真的很可爱，小小一个，还亮亮的，背上心情都好了。,外形外观,好评,0.9,真的很可爱，小小一个，还亮亮的，背上心情都好了。,bed5af42-8b18-4652-aa54-0d9aa4da1dd7
680af10c90094dcb8b884810,试了一下很喜欢，质量轻，质感好，没有杂音，喇叭是布面的,音质,好评,0.9,质量轻，质感好，没有杂音，喇叭是布面的,fc4e7458-b7ae-4786-8fb2-a927b0afcf6f
680af10c90094dcb8b884810,试了一下很喜欢，质量轻，质感好，没有杂音，喇叭是布面的,外观设计,好评,0.8,喇叭是布面的,fc4e7458-b7ae-4786-8fb2-a927b0afcf6f
680af10c90094dcb8b884811,外形外观：小巧好拿，很可爱，声音质感也很好，做工摸起来很舒服,外观设计,好评,0.9,小巧好拿，很可爱,5bfa3943-56d6-401a-833e-5f9b8ceafb35
680af10c90094dcb8b884811,外形外观：小巧好拿，很可爱，声音质感也很好，做工摸起来很舒服,声音质量,好评,0.8,声音质感也很好,5bfa3943-56d6-401a-833e-5f9b8ceafb35
680af10c90094dcb8b884811,外形外观：小巧好拿，很可爱，声音质感也很好，做工摸起来很舒服,做工质量,好评,0.7,做工摸起来很舒服,5bfa3943-56d6-401a-833e-5f9b8ceafb35
680af10f90094dcb8b884812,这款索爱的小蜜蜂简直是大爱，种草很久了，下单的时候还享受了国家补贴，领夹和耳带二种形式，耳夹可以戴在脖子里，也可以夹在衣服上，非常好用，带电时间长，而且送了一个珍珠链子，音质非常清晰，还会再来的！,音质,好评,0.9,音质非常清晰，还会再来的！,5bb90d27-2a67-49e0-87f0-d76f15bff3fe
680af10f90094dcb8b884812,这款索爱的小蜜蜂简直是大爱，种草很久了，下单的时候还享受了国家补贴，领夹和耳带二种形式，耳夹可以戴在脖子里，也可以夹在衣服上，非常好用，带电时间长，而且送了一个珍珠链子，音质非常清晰，还会再来的！,使用体验,好评,0.8,这款索爱的小蜜蜂简直是大爱，种草很久了，下单的时候还享受了国家补贴，领夹和耳带二种形式，耳夹可以戴在脖子里，也可以夹在衣服上，非常好用，带电时间长，而且送了一个珍珠链子,5bb90d27-2a67-49e0-87f0-d76f15bff3fe
680af10f90094dcb8b884813,很漂亮的颜色和机型，声音也够大，用起来也方便,外观设计,好评,0.9,很漂亮的颜色和机型,19936b1f-dc97-4522-9699-8526e4669205
680af10f90094dcb8b884813,很漂亮的颜色和机型，声音也够大，用起来也方便,音质表现,好评,0.8,声音也够大,19936b1f-dc97-4522-9699-8526e4669205
680af10f90094dcb8b884813,很漂亮的颜色和机型，声音也够大，用起来也方便,使用体验,好评,0.7,用起来也方便,19936b1f-dc97-4522-9699-8526e4669205
680af11090094dcb8b884814,索爱老用户了，上一个用了很久，不小心摔坏了，立刻又来买了一个，颜值更高了！！！！,耐用性,好评,0.8,上一个用了很久，不小心摔坏了，立刻又来买了一个,2eb77f40-6087-4f7e-ad6e-2d63b302fae3
680af11090094dcb8b884814,索爱老用户了，上一个用了很久，不小心摔坏了，立刻又来买了一个，颜值更高了！！！！,外观设计,好评,0.9,颜值更高了！！！！,2eb77f40-6087-4f7e-ad6e-2d63b302fae3
680af11090094dcb8b884815,外观精美，小巧玲珑，声音洪亮，无杂音，非常适合女教师使用。,外观,好评,0.9,外观精美，小巧玲珑,c1d37249-650f-41c2-805c-0353b88e1878
680af11090094dcb8b884815,外观精美，小巧玲珑，声音洪亮，无杂音，非常适合女教师使用。,声音质量,好评,0.85,声音洪亮，无杂音,c1d37249-650f-41c2-805c-0353b88e1878
680af11090094dcb8b884815,外观精美，小巧玲珑，声音洪亮，无杂音，非常适合女教师使用。,适用人群,好评,0.8,非常适合女教师使用,c1d37249-650f-41c2-805c-0353b88e1878
680af11190094dcb8b884816,- 实物很有质感，这个绿色也很漂亮，,Product Quality,好评,0.9,实物很有质感,20563e39-a8c0-4f36-8194-f04de9455097
680af11190094dcb8b884816,- 实物很有质感，这个绿色也很漂亮，,Design,好评,0.85,这个绿色也很漂亮,20563e39-a8c0-4f36-8194-f04de9455097
680af11290094dcb8b884817,声音清晰 机型小巧 造型配色都很好看，物美价廉的好扩音器！,音质,好评,0.9,声音清晰,961bdf1a-c27b-4082-adca-6ac8a73ce98c
680af11290094dcb8b884817,声音清晰 机型小巧 造型配色都很好看，物美价廉的好扩音器！,外观设计,好评,0.8,机型小巧 造型配色都很好看,961bdf1a-c27b-4082-adca-6ac8a73ce98c
680af11290094dcb8b884817,声音清晰 机型小巧 造型配色都很好看，物美价廉的好扩音器！,价格性价比,好评,0.8,物美价廉的好扩音器,961bdf1a-c27b-4082-adca-6ac8a73ce98c
680af11390094dcb8b884818,很好 喜欢音质好 送家里的人,音质,好评,0.9,喜欢音质好,fa8424e8-47d4-4aa4-9080-c734b170901d
680af11490094dcb8b884819,外观非常好看，轻巧又迷你，做工杠杠的，声音响亮，说话轻松！,外观设计,好评,0.9,外观非常好看，轻巧又迷你,768a9539-38a5-4241-8ed3-5c4945e97946
680af11490094dcb8b884819,外观非常好看，轻巧又迷你，做工杠杠的，声音响亮，说话轻松！,音质表现,好评,0.85,声音响亮,768a9539-38a5-4241-8ed3-5c4945e97946
680af11490094dcb8b884819,外观非常好看，轻巧又迷你，做工杠杠的，声音响亮，说话轻松！,使用便利性,好评,0.8,说话轻松,768a9539-38a5-4241-8ed3-5c4945e97946
680af11590094dcb8b88481b,- 音质清晰，多功能教室最后一排也听的清楚，续航持久，没有杂音，发货快，物流快，收到没有问题，性价比不错,音质,好评,0.9,音质清晰，多功能教室最后一排也听的清楚,0675c0ad-dcb4-4a3b-ab25-7e8a2dd99ca2
680af11590094dcb8b88481b,- 音质清晰，多功能教室最后一排也听的清楚，续航持久，没有杂音，发货快，物流快，收到没有问题，性价比不错,续航,好评,0.8,续航持久,0675c0ad-dcb4-4a3b-ab25-7e8a2dd99ca2
680af11590094dcb8b88481b,- 音质清晰，多功能教室最后一排也听的清楚，续航持久，没有杂音，发货快，物流快，收到没有问题，性价比不错,杂音,好评,0.7,没有杂音,0675c0ad-dcb4-4a3b-ab25-7e8a2dd99ca2
680af11590094dcb8b88481b,- 音质清晰，多功能教室最后一排也听的清楚，续航持久，没有杂音，发货快，物流快，收到没有问题，性价比不错,发货速度,好评,0.8,发货快,0675c0ad-dcb4-4a3b-ab25-7e8a2dd99ca2
680af11590094dcb8b88481b,- 音质清晰，多功能教室最后一排也听的清楚，续航持久，没有杂音，发货快，物流快，收到没有问题，性价比不错,物流速度,好评,0.8,物流快,0675c0ad-dcb4-4a3b-ab25-7e8a2dd99ca2
680af11590094dcb8b88481b,- 音质清晰，多功能教室最后一排也听的清楚，续航持久，没有杂音，发货快，物流快，收到没有问题，性价比不错,产品质量,好评,0.7,收到没有问题，性价比不错,0675c0ad-dcb4-4a3b-ab25-7e8a2dd99ca2
680af11790094dcb8b88481c,很快就收到了，款式好看新潮，质量也不错，声音够大.,Delivery Speed,好评,0.9,很快就收到了,75b4bb8f-20b5-4ab1-b061-6b6438b1ebe3
680af11790094dcb8b88481c,很快就收到了，款式好看新潮，质量也不错，声音够大.,Design & Style,好评,0.8,款式好看新潮,75b4bb8f-20b5-4ab1-b061-6b6438b1ebe3
680af11790094dcb8b88481c,很快就收到了，款式好看新潮，质量也不错，声音够大.,Build Quality,好评,0.8,质量也不错,75b4bb8f-20b5-4ab1-b061-6b6438b1ebe3
680af11790094dcb8b88481c,很快就收到了，款式好看新潮，质量也不错，声音够大.,Sound Quality,好评,0.8,声音够大,75b4bb8f-20b5-4ab1-b061-6b6438b1ebe3
680af11790094dcb8b88481d,- 材质抗造超耐用，扩音超稳定,材质耐久性,好评,0.9,材质抗造超耐用,a5ee6099-ccfc-4fa9-a4d0-8616e6226528
680af11790094dcb8b88481d,- 材质抗造超耐用，扩音超稳定,扩音稳定性,好评,0.8,扩音超稳定,a5ee6099-ccfc-4fa9-a4d0-8616e6226528
680af11890094dcb8b88481e,东西很好，物流很快音质也不错客服也很好,音质,好评,1.0,音质也不错,62f3d41a-6992-4902-9699-ea020569a67b
680af11890094dcb8b88481e,东西很好，物流很快音质也不错客服也很好,物流,好评,0.8,物流很快,62f3d41a-6992-4902-9699-ea020569a67b
680af11890094dcb8b88481e,东西很好，物流很快音质也不错客服也很好,客服,好评,0.8,客服也很好,62f3d41a-6992-4902-9699-ea020569a67b
680af11990094dcb8b88481f,挺不错的 方便,使用便捷,好评,0.9,挺不错的 方便,82fb89b2-b84d-48cc-8f03-ebd131e96830
680af11a90094dcb8b884820,比伽克斯家的好太多了，金运这款在各个方面都表现得非常出色。它的外观设计简约时尚，领夹式的设计让我在公司各种场合都能轻松使用👏。声音质量超级棒，清晰洪亮，没有任何杂音，而且还可以随意调节音量。,外观设计,好评,0.9,金运这款在各个方面都表现得非常出色。它的外观设计简约时尚，领夹式的设计让我在公司各种场合都能轻松使用👏。,faa7f795-eac8-4218-b3cf-1093ca17ef07
680af11a90094dcb8b884820,比伽克斯家的好太多了，金运这款在各个方面都表现得非常出色。它的外观设计简约时尚，领夹式的设计让我在公司各种场合都能轻松使用👏。声音质量超级棒，清晰洪亮，没有任何杂音，而且还可以随意调节音量。,声音质量,好评,0.9,声音质量超级棒，清晰洪亮，没有任何杂音，而且还可以随意调节音量。,faa7f795-eac8-4218-b3cf-1093ca17ef07
680af11b90094dcb8b884821,朋友之前用过，就给我推荐了，刚好这段时间需要用到扩音器，我就入手啦。小巧的体积，携带很方便，很适合我这个工作党，戴上它开会，很轻松，而且它的音质超棒，没有杂音，工作起来很顺畅，不愧是金运家的，很nice！！,Portability,好评,0.85,小巧的体积，携带很方便,f944a4dd-bda3-46b2-98df-c3ff38485523
680af11b90094dcb8b884821,朋友之前用过，就给我推荐了，刚好这段时间需要用到扩音器，我就入手啦。小巧的体积，携带很方便，很适合我这个工作党，戴上它开会，很轻松，而且它的音质超棒，没有杂音，工作起来很顺畅，不愧是金运家的，很nice！！,Sound Quality,好评,0.9,而且它的音质超棒，没有杂音,f944a4dd-bda3-46b2-98df-c3ff38485523
680af11c90094dcb8b884822,音质不错，上手简单，值得入手,音质,好评,0.8,音质不错,a1cb3f00-9a2e-4a83-b74e-2d80fa4087dc
680af11c90094dcb8b884822,音质不错，上手简单，值得入手,易用性,好评,0.7,上手简单,a1cb3f00-9a2e-4a83-b74e-2d80fa4087dc
680af11d90094dcb8b884824,真的很好用。夹在脖子上很方便，声音也很大，但是可能要2天充一次电吧。,Portability,好评,0.9,夹在脖子上很方便,2b51eab2-6db4-4c5d-821f-c85108eef5d1
680af11d90094dcb8b884824,真的很好用。夹在脖子上很方便，声音也很大，但是可能要2天充一次电吧。,Sound Quality,好评,0.85,声音也很大,2b51eab2-6db4-4c5d-821f-c85108eef5d1
680af11d90094dcb8b884824,真的很好用。夹在脖子上很方便，声音也很大，但是可能要2天充一次电吧。,Battery Life,中评,0.7,可能要2天充一次电吧,2b51eab2-6db4-4c5d-821f-c85108eef5d1
680af11e90094dcb8b884825,它的外观设计很可爱，颜色也很鲜艳。它的操作也很简单，还可以根据需要调节音量大小。音质超好，质量杠杠的，没有啸音，对比伽克斯家的，虽然价格贵了点，但真的物超所值，强烈推荐一波~,Design,好评,0.95,外观设计很可爱，颜色也很鲜艳,01af107e-2c49-4e55-a488-cb9ee8fc1bc4
680af11e90094dcb8b884825,它的外观设计很可爱，颜色也很鲜艳。它的操作也很简单，还可以根据需要调节音量大小。音质超好，质量杠杠的，没有啸音，对比伽克斯家的，虽然价格贵了点，但真的物超所值，强烈推荐一波~,Operation,好评,0.85,操作也很简单，还可以根据需要调节音量大小,01af107e-2c49-4e55-a488-cb9ee8fc1bc4
680af11e90094dcb8b884825,它的外观设计很可爱，颜色也很鲜艳。它的操作也很简单，还可以根据需要调节音量大小。音质超好，质量杠杠的，没有啸音，对比伽克斯家的，虽然价格贵了点，但真的物超所值，强烈推荐一波~,Sound Quality,好评,0.9,音质超好，质量杠杠的，没有啸音,01af107e-2c49-4e55-a488-cb9ee8fc1bc4
680af11e90094dcb8b884825,它的外观设计很可爱，颜色也很鲜艳。它的操作也很简单，还可以根据需要调节音量大小。音质超好，质量杠杠的，没有啸音，对比伽克斯家的，虽然价格贵了点，但真的物超所值，强烈推荐一波~,Price,好评,0.8,虽然价格贵了点，但真的物超所值,01af107e-2c49-4e55-a488-cb9ee8fc1bc4
680af11f90094dcb8b884826,感觉还不错，音质也行，方便的很,音质,好评,0.9,音质也行,6a421f8d-14e9-4284-8a49-9a3a1b97750f
680af11f90094dcb8b884826,感觉还不错，音质也行，方便的很,便携性,好评,0.8,方便的很,6a421f8d-14e9-4284-8a49-9a3a1b97750f
680af12090094dcb8b884827,外观好看，声音响亮没一点杂质，值得入手，很喜欢,Appearance,好评,0.9,外观好看,a14a9834-a557-4f08-9668-0daf913a96ca
680af12090094dcb8b884827,外观好看，声音响亮没一点杂质，值得入手，很喜欢,Sound Quality,好评,0.8,声音响亮没一点杂质,a14a9834-a557-4f08-9668-0daf913a96ca
680af12290094dcb8b884828,绿色的好清新，同事推荐后买的，办公室的已经买了好几个了，必须好评😘,Color,好评,0.85,绿色的好清新,449d010c-276e-4ab0-bb37-59bd53d234b3
680af12290094dcb8b884829,样子粉嫩粉嫩的，小巧可爱。麦克风声音响亮。,外观设计,好评,0.9,样子粉嫩粉嫩的，小巧可爱。,08b3a4d3-5e53-460a-81e3-886a3d4d39f6
680af12290094dcb8b884829,样子粉嫩粉嫩的，小巧可爱。麦克风声音响亮。,音质表现,好评,0.9,麦克风声音响亮。,08b3a4d3-5e53-460a-81e3-886a3d4d39f6
680af12390094dcb8b88482a,外观小巧可爱，音质清晰，值得购买！,外观设计,好评,0.9,外观小巧可爱,c15434a2-7dec-458c-8ca2-bf34287c7720
680af12390094dcb8b88482a,外观小巧可爱，音质清晰，值得购买！,音质表现,好评,0.8,音质清晰,c15434a2-7dec-458c-8ca2-bf34287c7720
680af12590094dcb8b88482c,快递很快，收到货后立即打开试用了，感觉非常棒，外观时尚小巧，音量刚好合适，音质也很不错，外观也不错，最主要是物流很快，非常赞，客服态度也不错。好评，非常明了的外观，喜欢！,物流速度,好评,0.9,快递很快，收到货后立即打开试用了，感觉非常棒，最主要是物流很快，非常赞,966f4c70-c75b-45cf-83b0-dc38058195e2
680af12590094dcb8b88482c,快递很快，收到货后立即打开试用了，感觉非常棒，外观时尚小巧，音量刚好合适，音质也很不错，外观也不错，最主要是物流很快，非常赞，客服态度也不错。好评，非常明了的外观，喜欢！,外观设计,好评,0.8,外观时尚小巧，外观也不错，非常明了的外观,966f4c70-c75b-45cf-83b0-dc38058195e2
680af12590094dcb8b88482c,快递很快，收到货后立即打开试用了，感觉非常棒，外观时尚小巧，音量刚好合适，音质也很不错，外观也不错，最主要是物流很快，非常赞，客服态度也不错。好评，非常明了的外观，喜欢！,音质表现,好评,0.7,音质也很不错，音量刚好合适,966f4c70-c75b-45cf-83b0-dc38058195e2
680af12590094dcb8b88482c,快递很快，收到货后立即打开试用了，感觉非常棒，外观时尚小巧，音量刚好合适，音质也很不错，外观也不错，最主要是物流很快，非常赞，客服态度也不错。好评，非常明了的外观，喜欢！,客户服务,好评,0.75,客服态度也不错,966f4c70-c75b-45cf-83b0-dc38058195e2
680af12690094dcb8b88482e,"- 颜色很清新
音质音效：不错",颜色,好评,1.0,颜色很清新,501710db-296e-4dd8-840e-8c348afdd1ec
680af12690094dcb8b88482e,"- 颜色很清新
音质音效：不错",音质,好评,1.0,音质音效：不错,501710db-296e-4dd8-840e-8c348afdd1ec
680af12790094dcb8b88482f,质量不错，扩音器声音大清楚，值得入手,音质表现,好评,0.9,质量不错，扩音器声音大清楚,1d0ecdc5-2007-40af-ab0a-0877288a1383
680af12990094dcb8b884830,- 颜值高，音质清晰，没有噪音，好用的哦，值得买,音质,好评,0.9,音质清晰，没有噪音,89ee0384-934e-4d54-b8cf-b4151efc1285
680af12990094dcb8b884830,- 颜值高，音质清晰，没有噪音，好用的哦，值得买,外观设计,好评,0.8,颜值高,89ee0384-934e-4d54-b8cf-b4151efc1285
680af12990094dcb8b884830,- 颜值高，音质清晰，没有噪音，好用的哦，值得买,用户体验,好评,0.7,好用的哦,89ee0384-934e-4d54-b8cf-b4151efc1285
680af12990094dcb8b884831,- 颜值高 音效好 很不错哦,颜值,好评,0.95,颜值高,c0f373ca-bcd3-4340-87a6-ad9c002b76c9
680af12990094dcb8b884831,- 颜值高 音效好 很不错哦,音效,好评,0.85,音效好,c0f373ca-bcd3-4340-87a6-ad9c002b76c9
680af12a90094dcb8b884832,发货速度快，质量很好，价格实惠，音效很好，满意,Shipping Speed,好评,1.0,发货速度快,ed4c1f1b-3b9e-457e-9e97-cadc7b68293a
